scoring_id,scoring_timestamp,deployment_id,asset_revision,CRIM,ZN,INDUS,CHAS,RM,AGE,DIS,RAD,TAX,PTRATIO,Bk,LSTAT,NOX,$R-MEDV
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-571,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.02,17.5,1.38,0,7.104,59.5,9.223,3,216,18.6,1.257,8.05,0.354,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-572,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.036,80.0,3.37,0,6.29,17.8,6.612,4,337,16.1,1.26,4.67,0.428,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-573,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.044,80.0,3.37,0,5.787,31.1,6.612,4,337,16.1,1.26,10.24,0.379,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-574,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.058,12.5,6.07,0,5.878,21.4,6.498,4,345,18.9,1.26,8.1,0.387,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-575,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.136,12.5,6.07,0,5.594,36.8,6.498,4,345,18.9,1.26,13.09,0.404,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-576,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.128,12.5,6.07,0,5.885,33.0,6.498,4,345,18.9,1.26,8.79,0.396,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-577,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.088,0.0,10.81,0,6.417,6.6,5.287,4,305,19.2,1.25,6.72,0.418,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-578,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.159,0.0,10.81,0,5.961,17.5,5.287,4,305,19.2,1.244,9.88,0.532,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-579,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.092,0.0,10.81,0,6.065,7.8,5.287,4,305,19.2,1.255,5.52,0.49,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-580,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.195,0.0,10.81,0,6.245,6.2,5.287,4,305,19.2,1.244,7.54,0.407,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-581,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.079,0.0,12.83,0,6.273,6.0,4.252,5,398,18.7,1.258,6.78,0.466,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-582,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.095,0.0,12.83,0,6.286,45.0,4.503,5,398,18.7,1.249,8.94,0.449,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-583,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.102,0.0,12.83,0,6.279,74.5,4.052,5,398,18.7,1.241,11.97,0.423,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-584,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.087,0.0,12.83,0,6.14,45.8,4.09,5,398,18.7,1.252,10.27,0.325,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-585,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.056,0.0,12.83,0,6.232,53.7,5.014,5,398,18.7,1.252,12.34,0.449,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-586,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.084,0.0,12.83,0,5.874,36.6,4.503,5,398,18.7,1.259,9.1,0.424,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-587,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.041,25.0,4.86,0,6.727,33.5,5.401,4,281,19.0,1.26,5.29,0.359,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-588,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.045,25.0,4.86,0,6.619,70.4,5.401,4,281,19.0,1.259,7.22,0.338,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-589,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.037,25.0,4.86,0,6.302,32.2,5.401,4,281,19.0,1.26,6.72,0.43,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-590,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.036,25.0,4.86,0,6.167,46.7,5.401,4,281,19.0,1.255,7.51,0.415,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-591,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.051,0.0,4.49,0,6.389,48.0,4.779,3,247,18.5,1.26,9.62,0.43,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-592,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.057,0.0,4.49,0,6.63,56.1,4.438,3,247,18.5,1.256,6.53,0.429,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-593,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.052,0.0,4.49,0,6.015,45.1,4.427,3,247,18.5,1.259,12.86,0.477,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-594,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.072,0.0,4.49,0,6.121,56.8,3.748,3,247,18.5,1.259,8.44,0.452,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-595,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.057,0.0,3.41,0,7.007,86.3,3.422,2,270,17.8,1.26,5.5,0.473,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-596,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.053,0.0,3.41,0,7.079,63.1,3.414,2,270,17.8,1.259,5.7,0.575,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-597,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.047,0.0,3.41,0,6.417,66.1,3.092,2,270,17.8,1.256,8.81,0.684,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-598,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.039,0.0,3.41,0,6.405,73.9,3.092,2,270,17.8,1.257,8.2,0.52,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-599,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.042,28.0,15.04,0,6.442,53.6,3.666,4,270,18.2,1.258,8.16,0.467,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-600,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.029,28.0,15.04,0,6.211,28.9,3.666,4,270,18.2,1.26,6.21,0.573,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-601,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.043,28.0,15.04,0,6.249,77.3,3.615,4,270,18.2,1.26,10.59,0.448,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-602,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.122,0.0,2.89,0,6.625,57.8,3.495,2,276,18.0,1.228,6.65,0.478,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-603,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.115,0.0,2.89,0,6.163,69.6,3.495,2,276,18.0,1.256,11.34,0.44,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-604,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.121,0.0,2.89,0,8.069,76.0,3.495,2,276,18.0,1.26,4.21,0.43,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-605,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.082,0.0,2.89,0,7.82,36.9,3.495,2,276,18.0,1.257,3.57,0.299,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-606,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.069,0.0,2.89,0,7.416,62.5,3.495,2,276,18.0,1.26,6.19,0.404,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-607,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.149,0.0,8.56,0,6.727,79.9,2.778,5,384,20.9,1.258,9.42,0.538,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-608,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.114,0.0,8.56,0,6.781,71.3,2.856,5,384,20.9,1.259,7.67,0.684,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-609,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.229,0.0,8.56,0,6.405,85.4,2.715,5,384,20.9,0.896,10.63,0.694,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-610,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.212,0.0,8.56,0,6.137,87.4,2.715,5,384,20.9,1.258,13.44,0.504,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-611,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.14,0.0,8.56,0,6.167,90.0,2.421,5,384,20.9,1.257,12.33,0.625,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-612,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.133,0.0,8.56,0,5.851,96.7,2.107,5,384,20.9,1.258,16.47,0.462,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-613,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.171,0.0,8.56,0,5.836,91.9,2.211,5,384,20.9,1.259,18.66,0.429,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-614,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.131,0.0,8.56,0,6.127,85.2,2.122,5,384,20.9,1.253,14.09,0.425,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-615,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.128,0.0,8.56,0,6.474,97.1,2.433,5,384,20.9,1.259,12.27,0.559,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-616,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.264,0.0,8.56,0,6.229,91.2,2.545,5,384,20.9,1.256,15.55,0.544,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-617,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.108,0.0,8.56,0,6.195,54.4,2.778,5,384,20.9,1.257,13.0,0.528,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-618,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.101,0.0,10.01,0,6.715,81.6,2.678,6,432,17.8,1.259,10.16,0.718,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-619,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.123,0.0,10.01,0,5.913,92.9,2.353,6,432,17.8,1.258,16.21,0.554,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-620,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.222,0.0,10.01,0,6.092,95.4,2.548,6,432,17.8,1.26,17.09,0.522,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-621,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.142,0.0,10.01,0,6.254,84.2,2.256,6,432,17.8,1.254,10.45,0.632,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-622,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.171,0.0,10.01,0,5.928,88.2,2.463,6,432,17.8,1.217,15.76,0.475,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-623,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.132,0.0,10.01,0,6.176,72.5,2.73,6,432,17.8,1.257,12.04,0.511,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-624,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.151,0.0,10.01,0,6.021,82.6,2.747,6,432,17.8,1.258,10.3,0.454,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-625,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.131,0.0,10.01,0,5.872,73.1,2.478,6,432,17.8,1.212,15.37,0.573,21.34
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-626,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.145,0.0,10.01,0,5.731,65.2,2.759,6,432,17.8,1.256,13.61,0.499,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-627,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.069,0.0,25.65,0,5.87,69.7,2.258,2,188,19.1,1.254,14.37,0.686,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-628,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.072,0.0,25.65,0,6.004,84.1,2.197,2,188,19.1,1.244,14.27,0.596,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-629,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.093,0.0,25.65,0,5.961,92.9,2.087,2,188,19.1,1.245,17.93,0.42,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-630,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.15,0.0,25.65,0,5.856,97.0,1.944,2,188,19.1,1.238,25.41,0.784,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-631,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.098,0.0,25.65,0,5.879,95.8,2.006,2,188,19.1,1.246,17.58,0.671,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-632,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.169,0.0,25.65,0,5.986,88.4,1.993,2,188,19.1,1.25,14.81,0.303,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-633,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.387,0.0,25.65,0,5.613,95.6,1.757,2,188,19.1,1.229,27.26,0.768,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-634,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.259,0.0,21.89,0,5.693,96.0,1.788,4,437,21.2,1.256,17.19,0.575,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-635,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.325,0.0,21.89,0,6.431,98.8,1.812,4,437,21.2,1.26,15.39,0.234,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-636,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.881,0.0,21.89,0,5.637,94.7,1.98,4,437,21.2,1.26,18.34,0.538,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-637,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.34,0.0,21.89,0,6.458,98.9,2.119,4,437,21.2,1.258,12.6,0.735,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-638,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.193,0.0,21.89,0,6.326,97.7,2.271,4,437,21.2,1.26,12.26,0.564,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-639,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.59,0.0,21.89,0,6.372,97.9,2.327,4,437,21.2,1.251,11.12,0.701,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-640,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.33,0.0,21.89,0,5.822,95.4,2.47,4,437,21.2,1.254,15.03,0.546,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-641,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.976,0.0,21.89,0,5.757,98.4,2.346,4,437,21.2,1.143,17.31,0.56,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-642,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.558,0.0,21.89,0,6.335,98.2,2.111,4,437,21.2,1.258,16.96,0.529,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-643,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.323,0.0,21.89,0,5.942,93.5,1.967,4,437,21.2,1.245,16.9,0.836,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-644,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.352,0.0,21.89,0,6.454,98.4,1.85,4,437,21.2,1.258,14.59,0.685,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-645,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.25,0.0,21.89,0,5.857,98.2,1.669,4,437,21.2,1.256,21.32,0.836,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-646,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.545,0.0,21.89,0,6.151,97.9,1.669,4,437,21.2,1.26,18.46,0.879,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-647,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.291,0.0,21.89,0,6.174,93.6,1.612,4,437,21.2,1.253,24.16,0.806,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-648,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.629,0.0,21.89,0,5.019,100.0,1.439,4,437,21.2,1.26,34.41,0.427,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-649,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",3.321,0.0,19.58,1,5.403,100.0,1.322,5,403,14.7,1.26,26.82,0.824,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-650,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.097,0.0,19.58,0,5.468,100.0,1.412,5,403,14.7,1.26,26.42,0.753,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-651,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.78,0.0,19.58,0,4.903,97.8,1.346,5,403,14.7,1.26,29.29,1.039,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-652,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.379,0.0,19.58,0,6.13,100.0,1.419,5,403,14.7,1.046,27.8,0.992,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-653,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.155,0.0,19.58,0,5.628,100.0,1.517,5,403,14.7,1.041,16.65,0.68,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-654,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.369,0.0,19.58,0,4.926,95.7,1.461,5,403,14.7,1.256,29.53,0.879,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-655,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.331,0.0,19.58,0,5.186,93.8,1.53,5,403,14.7,1.228,28.32,1.032,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-656,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.734,0.0,19.58,0,5.597,94.9,1.526,5,403,14.7,1.223,21.45,0.958,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-657,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.657,0.0,19.58,0,6.122,97.3,1.618,5,403,14.7,1.241,14.1,1.008,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-658,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.496,0.0,19.58,0,5.404,100.0,1.592,5,403,14.7,1.214,13.28,0.842,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-659,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.127,0.0,19.58,1,5.012,88.0,1.61,5,403,14.7,1.216,12.12,0.477,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-660,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.149,0.0,19.58,0,5.709,98.5,1.623,5,403,14.7,1.142,15.79,0.722,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-661,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.414,0.0,19.58,1,6.129,96.0,1.749,5,403,14.7,1.197,15.12,0.857,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-662,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",3.535,0.0,19.58,1,6.152,82.6,1.746,5,403,14.7,0.927,15.02,0.874,21.34
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-663,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.447,0.0,19.58,0,5.272,94.0,1.736,5,403,14.7,0.928,16.14,0.716,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-664,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.224,0.0,19.58,0,6.943,97.4,1.877,5,403,14.7,1.233,4.59,0.61,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-665,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.343,0.0,19.58,0,6.066,100.0,1.757,5,403,14.7,1.225,6.43,0.564,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-666,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.425,0.0,19.58,0,6.51,100.0,1.766,5,403,14.7,1.234,7.39,0.889,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-667,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.273,0.0,19.58,1,6.25,92.6,1.798,5,403,14.7,1.212,5.5,0.842,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-668,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.463,0.0,19.58,0,7.489,90.8,1.971,5,403,14.7,1.242,1.73,0.866,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-669,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.834,0.0,19.58,1,7.802,98.2,2.041,5,403,14.7,1.254,1.92,0.577,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-670,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.519,0.0,19.58,1,8.375,93.9,2.162,5,403,14.7,1.253,3.32,0.587,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-671,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.242,0.0,19.58,0,5.854,91.8,2.422,5,403,14.7,1.259,11.64,0.528,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-672,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.924,0.0,19.58,0,6.101,93.0,2.283,5,403,14.7,1.12,9.81,0.777,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-673,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.01,0.0,19.58,0,7.929,96.2,2.046,5,403,14.7,1.238,3.7,0.374,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-674,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.8,0.0,19.58,0,5.877,79.2,2.426,5,403,14.7,1.107,12.14,0.536,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-675,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.3,0.0,19.58,0,6.319,96.1,2.1,5,403,14.7,1.175,11.1,0.451,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-676,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.45,0.0,19.58,0,6.402,95.2,2.263,5,403,14.7,1.204,11.32,0.795,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-677,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",1.207,0.0,19.58,0,5.875,94.6,2.426,5,403,14.7,1.171,14.43,0.47,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-678,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",2.314,0.0,19.58,0,5.88,97.3,2.389,5,403,14.7,1.22,12.03,0.48,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-679,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.139,0.0,4.05,0,5.572,88.5,2.596,5,296,16.6,1.26,14.69,0.471,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-680,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.092,0.0,4.05,0,6.416,84.1,2.646,5,296,16.6,1.259,9.04,0.327,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-681,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.084,0.0,4.05,0,5.859,68.7,2.702,5,296,16.6,1.257,9.64,0.672,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-682,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.067,0.0,4.05,0,6.546,33.1,3.132,5,296,16.6,1.255,5.33,0.619,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-683,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.07,0.0,4.05,0,6.02,47.2,3.555,5,296,16.6,1.257,10.11,0.513,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-684,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.054,0.0,4.05,0,6.315,73.4,3.317,5,296,16.6,1.259,6.29,0.506,22.5661538461539
